NetworkManagementConnectivityTest	spec.relatedProjects[].namespace
NetworkManagementConnectivityTest	spec.source.sqlInstance
NetworkManagementConnectivityTest	spec.source.sqlInstance.external
NetworkManagementConnectivityTest	spec.source.sqlInstance.name
NetworkManagementConnectivityTest	spec.source.sqlInstance.namespace
SecurityCenterBigQueryExport	spec.location
SecurityCenterManagementEventThreatDetectionCustomModule	spec.location
VMwareEngineNetworkPeering	spec.peerMTU
VMwareEnginePrivateCloud	spec.managementCluster.nodeTypeConfigs[]
VMwareEnginePrivateCloud	spec.managementCluster.nodeTypeConfigs[].customCoreCount
VMwareEnginePrivateCloud	spec.managementCluster.nodeTypeConfigs[].nodeCount
VMwareEnginePrivateCloud	spec.managementCluster.nodeTypeConfigs[].nodeTypeID
VertexAIExtension	spec.runtimeConfig.vertexAISearchRuntimeConfig
VertexAIMetadataStore	spec.region
VertexAISchedule	spec.createPipelineJobRequest.pipelineJob.location
VertexAISchedule	spec.createPipelineJobRequest.pipelineJob.resourceID
VertexAITensorboardExperiment	spec.location
VertexAITrainingPipeline	spec.modelToUpload.explanationSpec.metadata.inputs.KEY.encodedBaselines[].boolValue
VertexAITrainingPipeline	spec.modelToUpload.explanationSpec.metadata.inputs.KEY.encodedBaselines[].nullValue
VertexAITrainingPipeline	spec.modelToUpload.explanationSpec.metadata.inputs.KEY.encodedBaselines[].numberValue
VertexAITrainingPipeline	spec.modelToUpload.explanationSpec.metadata.inputs.KEY.encodedBaselines[].stringValue
VertexAITrainingPipeline	spec.modelToUpload.explanationSpec.metadata.inputs.KEY.encodedBaselines[].structValue
VertexAITrainingPipeline	spec.modelToUpload.explanationSpec.metadata.inputs.KEY.inputBaselines[].boolValue
VertexAITrainingPipeline	spec.modelToUpload.explanationSpec.metadata.inputs.KEY.inputBaselines[].nullValue
VertexAITrainingPipeline	spec.modelToUpload.explanationSpec.metadata.inputs.KEY.inputBaselines[].numberValue
VertexAITrainingPipeline	spec.modelToUpload.explanationSpec.metadata.inputs.KEY.inputBaselines[].stringValue
VertexAITrainingPipeline	spec.modelToUpload.explanationSpec.metadata.inputs.KEY.inputBaselines[].structValue
VertexAITrainingPipeline	spec.modelToUpload.explanationSpec.metadata.outputs.KEY.indexDisplayNameMapping.boolValue
VertexAITrainingPipeline	spec.modelToUpload.explanationSpec.metadata.outputs.KEY.indexDisplayNameMapping.nullValue
VertexAITrainingPipeline	spec.modelToUpload.explanationSpec.metadata.outputs.KEY.indexDisplayNameMapping.numberValue
VertexAITrainingPipeline	spec.modelToUpload.explanationSpec.metadata.outputs.KEY.indexDisplayNameMapping.stringValue
VertexAITrainingPipeline	spec.modelToUpload.explanationSpec.metadata.outputs.KEY.indexDisplayNameMapping.structValue
VertexAITrainingPipeline	spec.modelToUpload.explanationSpec.parameters.examples.nearestNeighborSearchConfig.boolValue
VertexAITrainingPipeline	spec.modelToUpload.explanationSpec.parameters.examples.nearestNeighborSearchConfig.nullValue
VertexAITrainingPipeline	spec.modelToUpload.explanationSpec.parameters.examples.nearestNeighborSearchConfig.numberValue
VertexAITrainingPipeline	spec.modelToUpload.explanationSpec.parameters.examples.nearestNeighborSearchConfig.stringValue
VertexAITrainingPipeline	spec.modelToUpload.explanationSpec.parameters.examples.nearestNeighborSearchConfig.structValue
VertexAITrainingPipeline	spec.modelToUpload.location
VertexAITrainingPipeline	spec.modelToUpload.metadata.boolValue
VertexAITrainingPipeline	spec.modelToUpload.metadata.nullValue
VertexAITrainingPipeline	spec.modelToUpload.metadata.numberValue
VertexAITrainingPipeline	spec.modelToUpload.metadata.stringValue
VertexAITrainingPipeline	spec.modelToUpload.metadata.structValue
VertexAITrainingPipeline	spec.modelToUpload.resourceID
VertexAITrainingPipeline	spec.trainingTaskInputs.boolValue
VertexAITrainingPipeline	spec.trainingTaskInputs.nullValue
VertexAITrainingPipeline	spec.trainingTaskInputs.numberValue
VertexAITrainingPipeline	spec.trainingTaskInputs.stringValue
VertexAITrainingPipeline	spec.trainingTaskInputs.structValue
WorkflowsExecution	spec.location
