DataLineageProcess	datalineage	apis/datalineage/v1alpha1/datalineageprocess_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_datalineageprocesses.datalineage.cnrm.cloud.google.com.yaml
DataplexAspectType	dataplex	apis/dataplex/v1alpha1/dataplexaspecttype_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_dataplexaspecttypes.dataplex.cnrm.cloud.google.com.yaml
DataplexDataScan	dataplex	apis/dataplex/v1alpha1/dataplexdatascan_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_dataplexdatascans.dataplex.cnrm.cloud.google.com.yaml
DataplexDataTaxonomy	dataplex	apis/dataplex/v1alpha1/dataplexdatataxonomy_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_dataplexdatataxonomies.dataplex.cnrm.cloud.google.com.yaml
DataplexEntryGroup	dataplex	apis/dataplex/v1alpha1/dataplexentrygroup_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_dataplexentrygroups.dataplex.cnrm.cloud.google.com.yaml
DataplexEntryType	dataplex	apis/dataplex/v1alpha1/dataplexentrytype_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_dataplexentrytypes.dataplex.cnrm.cloud.google.com.yaml
DataplexLake	dataplex	apis/dataplex/v1alpha1/dataplexlake_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_dataplexlakes.dataplex.cnrm.cloud.google.com.yaml
DataplexMetadataJob	dataplex	apis/dataplex/v1alpha1/dataplexmetadatajob_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_dataplexmetadatajobs.dataplex.cnrm.cloud.google.com.yaml
DataplexTask	dataplex	apis/dataplex/v1alpha1/dataplextask_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_dataplextasks.dataplex.cnrm.cloud.google.com.yaml
DataplexZone	dataplex	apis/dataplex/v1alpha1/dataplexzone_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_dataplexzones.dataplex.cnrm.cloud.google.com.yaml
DataprocBatch	dataproc	apis/dataproc/v1alpha1/dataprocbatch_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_dataprocbatches.dataproc.cnrm.cloud.google.com.yaml
DataprocJob	dataproc	apis/dataproc/v1alpha1/dataprocjob_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_dataprocjobs.dataproc.cnrm.cloud.google.com.yaml
DataprocNodeGroup	dataproc	apis/dataproc/v1alpha1/dataprocnodegroup_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_dataprocnodegroups.dataproc.cnrm.cloud.google.com.yaml
DataprocSession	dataproc	apis/dataproc/v1alpha1/dataprocsession_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_dataprocsessions.dataproc.cnrm.cloud.google.com.yaml
DataprocSessionTemplate	dataproc	apis/dataproc/v1alpha1/dataprocsessiontemplate_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_dataprocsessiontemplates.dataproc.cnrm.cloud.google.com.yaml
DatastreamConnectionProfile	datastream	apis/datastream/v1alpha1/datastreamconnectionprofile_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_datastreamconnectionprofiles.datastream.cnrm.cloud.google.com.yaml
DatastreamPrivateConnection	datastream	apis/datastream/v1alpha1/datastreamprivateconnection_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_datastreamprivateconnections.datastream.cnrm.cloud.google.com.yaml
DatastreamRoute	datastream	apis/datastream/v1alpha1/datastreamroute_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_datastreamroutes.datastream.cnrm.cloud.google.com.yaml
DevConnectAccountConnector	developerconnect	apis/developerconnect/v1alpha1/devconnectaccountconnector_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_devconnectaccountconnectors.developerconnect.cnrm.cloud.google.com.yaml
DevConnectConnection	developerconnect	apis/developerconnect/v1alpha1/devconnectconnection_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_devconnectconnections.developerconnect.cnrm.cloud.google.com.yaml
DevConnectInsightsConfig	developerconnect	apis/developerconnect/v1alpha1/devconnectinsightsconfig_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_devconnectinsightsconfigs.developerconnect.cnrm.cloud.google.com.yaml
DialogflowConversationDataset	dialogflow	apis/dialogflow/v1alpha1/dialogflowconversationdataset_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_dialogflowconversationdatasets.dialogflow.cnrm.cloud.google.com.yaml
DialogflowGenerator	dialogflow	apis/dialogflow/v1alpha1/dialogflowgenerator_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_dialogflowgenerators.dialogflow.cnrm.cloud.google.com.yaml
DialogflowKnowledgeBase	dialogflow	apis/dialogflow/v1alpha1/dialogflowknowledgebase_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_dialogflowknowledgebases.dialogflow.cnrm.cloud.google.com.yaml
DialogflowSecuritySettings	dialogflow	apis/dialogflow/v1alpha1/dialogflowsecuritysettings_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_dialogflowsecuritysettings.dialogflow.cnrm.cloud.google.com.yaml
DialogflowSipTrunk	dialogflow	apis/dialogflow/v1alpha1/dialogflowsiptrunk_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_dialogflowsiptrunks.dialogflow.cnrm.cloud.google.com.yaml
DiscoveryEngineControl	discoveryengine	apis/discoveryengine/v1alpha1/discoveryenginecontrol_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_discoveryenginecontrols.discoveryengine.cnrm.cloud.google.com.yaml
DiscoveryEngineConversation	discoveryengine	apis/discoveryengine/v1alpha1/discoveryengineconversation_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_discoveryengineconversations.discoveryengine.cnrm.cloud.google.com.yaml
DiscoveryEngineDataStore	discoveryengine	apis/discoveryengine/v1alpha1/discoveryenginedatastore_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_discoveryenginedatastores.discoveryengine.cnrm.cloud.google.com.yaml
DiscoveryEngineDataStoreTargetSite	discoveryengine	apis/discoveryengine/v1alpha1/discoveryenginedatastoretargetsite_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_discoveryenginedatastoretargetsites.discoveryengine.cnrm.cloud.google.com.yaml
DiscoveryEngineEngine	discoveryengine	apis/discoveryengine/v1alpha1/discoveryengineengine_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_discoveryengineengines.discoveryengine.cnrm.cloud.google.com.yaml
DiscoveryEngineIdentityMappingStore	discoveryengine	apis/discoveryengine/v1alpha1/discoveryengineidentitymappingstore_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_discoveryengineidentitymappingstores.discoveryengine.cnrm.cloud.google.com.yaml
DiscoveryEngineLicenseConfig	discoveryengine	apis/discoveryengine/v1alpha1/discoveryenginelicenseconfig_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_discoveryenginelicenseconfigs.discoveryengine.cnrm.cloud.google.com.yaml
DiscoveryEngineSampleQuery	discoveryengine	apis/discoveryengine/v1alpha1/discoveryenginesamplequery_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_discoveryenginesamplequeries.discoveryengine.cnrm.cloud.google.com.yaml
DiscoveryEngineSampleQuerySet	discoveryengine	apis/discoveryengine/v1alpha1/discoveryenginesamplequeryset_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_discoveryenginesamplequerysets.discoveryengine.cnrm.cloud.google.com.yaml
DiscoveryEngineServingConfig	discoveryengine	apis/discoveryengine/v1alpha1/discoveryengineservingconfig_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_discoveryengineservingconfigs.discoveryengine.cnrm.cloud.google.com.yaml
DiscoveryEngineSession	discoveryengine	apis/discoveryengine/v1alpha1/discoveryenginesession_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_discoveryenginesessions.discoveryengine.cnrm.cloud.google.com.yaml
DiscoveryEngineUserStore	discoveryengine	apis/discoveryengine/v1alpha1/discoveryengineuserstore_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_discoveryengineuserstores.discoveryengine.cnrm.cloud.google.com.yaml
DLPConnection	dlp	apis/dlp/v1alpha1/dlpconnection_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_dlpconnections.dlp.cnrm.cloud.google.com.yaml
DLPDiscoveryConfig	dlp	apis/dlp/v1alpha1/dlpdiscoveryconfig_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_dlpdiscoveryconfigs.dlp.cnrm.cloud.google.com.yaml
DocumentAIProcessor	documentai	apis/documentai/v1alpha1/documentaiprocessor_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_documentaiprocessors.documentai.cnrm.cloud.google.com.yaml
EdgeContainerMachine	edgecontainer	apis/edgecontainer/v1alpha1/edgecontainermachine_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_edgecontainermachines.edgecontainer.cnrm.cloud.google.com.yaml
EventarcChannelConnection	eventarc	apis/eventarc/v1alpha1/eventarcchannelconnection_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_eventarcchannelconnections.eventarc.cnrm.cloud.google.com.yaml
EventarcChannel	eventarc	apis/eventarc/v1alpha1/eventarcchannel_types.go	config/crds/resources/apiextensions.k8s.io_v1_customresourcedefinition_eventarcchannels.eventarc.cnrm.cloud.google.com.yaml
