KMSKeyHandle	kms.cnrm.cloud.google.com	Direct	Direct
KMSKeyRing	kms.cnrm.cloud.google.com	Terraform	Direct+Terraform
KMSKeyRingImportJob	kms.cnrm.cloud.google.com	Terraform	Terraform
KMSSecretCiphertext	kms.cnrm.cloud.google.com	Terraform	Terraform
LicenseManagerConfiguration	licensemanager.cnrm.cloud.google.com	Direct	Direct
LoggingLink	logging.cnrm.cloud.google.com	Direct	Direct
LoggingLogBucket	logging.cnrm.cloud.google.com	DCL	DCL+Direct
LoggingLogExclusion	logging.cnrm.cloud.google.com	DCL	DCL+Direct
LoggingLogMetric	logging.cnrm.cloud.google.com	Direct	Direct
LoggingLogSink	logging.cnrm.cloud.google.com	Terraform	Direct+Terraform
LoggingLogView	logging.cnrm.cloud.google.com	DCL	DCL+Direct
ManagedKafkaCluster	managedkafka.cnrm.cloud.google.com	Direct	Direct
ManagedKafkaTopic	managedkafka.cnrm.cloud.google.com	Direct	Direct
MemcacheInstance	memcache.cnrm.cloud.google.com	Terraform	Terraform
MemorystoreInstance	memorystore.cnrm.cloud.google.com	Direct	Direct
MemorystoreInstanceEndpoint	memorystore.cnrm.cloud.google.com	Direct	Direct
MetastoreBackup	metastore.cnrm.cloud.google.com	Direct	Direct
MetastoreFederation	metastore.cnrm.cloud.google.com	Direct	Direct
MetastoreService	metastore.cnrm.cloud.google.com	Direct	Direct
MigrationCenterGroup	migrationcenter.cnrm.cloud.google.com	Direct	Direct
MLEngineModel	mlengine.cnrm.cloud.google.com	Terraform	Terraform
ModelArmorTemplate	modelarmor.cnrm.cloud.google.com	Direct	Direct
MonitoringAlertPolicy	monitoring.cnrm.cloud.google.com	Terraform	Direct+Terraform
MonitoringDashboard	monitoring.cnrm.cloud.google.com	Direct	Direct
MonitoringGroup	monitoring.cnrm.cloud.google.com	DCL	DCL
MonitoringMetricDescriptor	monitoring.cnrm.cloud.google.com	DCL	DCL
MonitoringMonitoredProject	monitoring.cnrm.cloud.google.com	DCL	DCL
MonitoringNotificationChannel	monitoring.cnrm.cloud.google.com	Terraform	Terraform
MonitoringService	monitoring.cnrm.cloud.google.com	DCL	DCL
MonitoringServiceLevelObjective	monitoring.cnrm.cloud.google.com	DCL	DCL
MonitoringUptimeCheckConfig	monitoring.cnrm.cloud.google.com	DCL	DCL
NetAppBackupPolicy	netapp.cnrm.cloud.google.com	Direct	Direct
NetworkConnectivityHub	networkconnectivity.cnrm.cloud.google.com	DCL	DCL
NetworkConnectivityInternalRange	networkconnectivity.cnrm.cloud.google.com	Direct	Direct
NetworkConnectivityRegionalEndpoint	networkconnectivity.cnrm.cloud.google.com	Direct	Direct
NetworkConnectivityServiceConnectionPolicy	networkconnectivity.cnrm.cloud.google.com	Direct	Direct
NetworkConnectivitySpoke	networkconnectivity.cnrm.cloud.google.com	DCL	DCL
NetworkManagementConnectivityTest	networkmanagement.cnrm.cloud.google.com	Direct	Direct
NetworkManagementVPCFlowLogsConfig	networkmanagement.cnrm.cloud.google.com	Direct	Direct
NetworkSecurityAuthorizationPolicy	networksecurity.cnrm.cloud.google.com	DCL	DCL
NetworkSecurityAuthzPolicy	networksecurity.cnrm.cloud.google.com	Direct	Direct
NetworkSecurityBackendAuthenticationConfig	networksecurity.cnrm.cloud.google.com	Direct	Direct
NetworkSecurityClientTLSPolicy	networksecurity.cnrm.cloud.google.com	DCL	DCL
NetworkSecurityDNSThreatDetector	networksecurity.cnrm.cloud.google.com	Direct	Direct
NetworkSecurityFirewallEndpoint	networksecurity.cnrm.cloud.google.com	Direct	Direct
NetworkSecurityFirewallEndpointAssociation	networksecurity.cnrm.cloud.google.com	Direct	Direct
NetworkSecurityGatewaySecurityPolicy	networksecurity.cnrm.cloud.google.com	Direct	Direct
NetworkSecurityInterceptEndpointGroup	networksecurity.cnrm.cloud.google.com	Direct	Direct
NetworkSecurityMirroringDeployment	networksecurity.cnrm.cloud.google.com	Direct	Direct
NetworkSecurityMirroringEndpointGroup	networksecurity.cnrm.cloud.google.com	Direct	Direct
NetworkSecuritySACRealm	networksecurity.cnrm.cloud.google.com	Direct	Direct
NetworkSecuritySecurityProfile	networksecurity.cnrm.cloud.google.com	Direct	Direct
NetworkSecuritySecurityProfileGroup	networksecurity.cnrm.cloud.google.com	Direct	Direct
NetworkSecurityServerTLSPolicy	networksecurity.cnrm.cloud.google.com	DCL	DCL
NetworkSecurityTLSInspectionPolicy	networksecurity.cnrm.cloud.google.com	Direct	Direct
NetworkSecurityURLList	networksecurity.cnrm.cloud.google.com	Direct	Direct
NetworkServicesAuthzExtension	networkservices.cnrm.cloud.google.com	Direct	Direct
NetworkServicesEdgeCacheKeyset	networkservices.cnrm.cloud.google.com	Terraform	Terraform
NetworkServicesEdgeCacheOrigin	networkservices.cnrm.cloud.google.com	Terraform	Terraform
NetworkServicesEdgeCacheService	networkservices.cnrm.cloud.google.com	Terraform	Terraform
NetworkServicesEndpointPolicy	networkservices.cnrm.cloud.google.com	DCL	DCL
NetworkServicesGRPCRoute	networkservices.cnrm.cloud.google.com	DCL	DCL
NetworkServicesGateway	networkservices.cnrm.cloud.google.com	DCL	DCL+Direct
NetworkServicesHTTPRoute	networkservices.cnrm.cloud.google.com	DCL	DCL+Direct
NetworkServicesLBRouteExtension	networkservices.cnrm.cloud.google.com	Direct	Direct
NetworkServicesMesh	networkservices.cnrm.cloud.google.com	DCL	DCL
NetworkServicesServiceBinding	networkservices.cnrm.cloud.google.com	Direct	Direct
NetworkServicesTCPRoute	networkservices.cnrm.cloud.google.com	DCL	DCL
NetworkServicesTLSRoute	networkservices.cnrm.cloud.google.com	DCL	DCL
NetworkServicesWasmPlugin	networkservices.cnrm.cloud.google.com	Direct	Direct
NotebookInstance	notebooks.cnrm.cloud.google.com	Direct	Direct
NotebookInstanceV2	notebooks.cnrm.cloud.google.com	Direct	Direct
NotebooksEnvironment	notebooks.cnrm.cloud.google.com	Direct	Direct
NotebooksExecution	notebooks.cnrm.cloud.google.com	Direct	Direct
NotebooksSchedule	notebooks.cnrm.cloud.google.com	Direct	Direct
OrgPolicyCustomConstraint	orgpolicy.cnrm.cloud.google.com	Direct	Direct
OrgPolicyPolicy	orgpolicy.cnrm.cloud.google.com	Direct	Direct
OSConfigGuestPolicy	osconfig.cnrm.cloud.google.com	DCL	DCL
OSConfigOSPolicyAssignment	osconfig.cnrm.cloud.google.com	DCL	DCL
OSConfigPatchDeployment	osconfig.cnrm.cloud.google.com	Terraform	Terraform
OSLoginSSHPublicKey	oslogin.cnrm.cloud.google.com	Terraform	Terraform
ParameterManagerParameter	parametermanager.cnrm.cloud.google.com	Direct	Direct
ParameterManagerParameterVersion	parametermanager.cnrm.cloud.google.com	Direct	Direct
PrivateCACAPool	privateca.cnrm.cloud.google.com	DCL	DCL+Direct
PrivateCACertificate	privateca.cnrm.cloud.google.com	DCL	DCL
PrivateCACertificateAuthority	privateca.cnrm.cloud.google.com	DCL	DCL+Direct
PrivateCACertificateTemplate	privateca.cnrm.cloud.google.com	DCL	DCL+Direct
PrivilegedAccessManagerEntitlement	privilegedaccessmanager.cnrm.cloud.google.com	Direct	Direct
PubSubSchema	pubsub.cnrm.cloud.google.com	Terraform	Direct+Terraform
PubSubSnapshot	pubsub.cnrm.cloud.google.com	Direct	Direct
PubSubSubscription	pubsub.cnrm.cloud.google.com	Terraform	Direct+Terraform
PubSubTopic	pubsub.cnrm.cloud.google.com	Terraform	Direct+Terraform
PubSubLiteReservation	pubsublite.cnrm.cloud.google.com	Terraform	Terraform
PubSubLiteSubscription	pubsublite.cnrm.cloud.google.com	Terraform	Terraform
PubSubLiteTopic	pubsublite.cnrm.cloud.google.com	Terraform	Terraform
RapidMigrationAssessmentCollector	rapidmigrationassessment.cnrm.cloud.google.com	Direct	Direct
ReCAPTCHAEnterpriseFirewallPolicy	recaptchaenterprise.cnrm.cloud.google.com	Direct	Direct
RecaptchaEnterpriseKey	recaptchaenterprise.cnrm.cloud.google.com	DCL	DCL+Direct
RedisCluster	redis.cnrm.cloud.google.com	Direct	Direct
RedisInstance	redis.cnrm.cloud.google.com	Terraform	Direct+Terraform
Folder	resourcemanager.cnrm.cloud.google.com	Terraform	Terraform
Project	resourcemanager.cnrm.cloud.google.com	Terraform	Terraform
ResourceManagerLien	resourcemanager.cnrm.cloud.google.com	Terraform	Terraform
ResourceManagerPolicy	resourcemanager.cnrm.cloud.google.com	Terraform	Terraform
RunJob	run.cnrm.cloud.google.com	Terraform	Direct+Terraform
RunService	run.cnrm.cloud.google.com	Terraform	Terraform
SaasServiceMgmtRelease	saasservicemgmt.cnrm.cloud.google.com	Direct	Direct
SecretManagerSecret	secretmanager.cnrm.cloud.google.com	Terraform	Direct+Terraform
SecretManagerSecretVersion	secretmanager.cnrm.cloud.google.com	Terraform	Direct+Terraform
SecureSourceManagerInstance	securesourcemanager.cnrm.cloud.google.com	Direct	Direct
SecureSourceManagerRepository	securesourcemanager.cnrm.cloud.google.com	Direct	Direct
SecurityCenterBigQueryExport	securitycenter.cnrm.cloud.google.com	Direct	Direct
SecurityCenterMuteConfig	securitycenter.cnrm.cloud.google.com	Direct	Direct
SecurityCenterNotificationConfig	securitycenter.cnrm.cloud.google.com	Terraform	Terraform
SecurityCenterSource	securitycenter.cnrm.cloud.google.com	Terraform	Terraform
SecurityCenterManagementEventThreatDetectionCustomModule	securitycentermanagement.cnrm.cloud.google.com	Direct	Direct
ServiceDirectoryEndpoint	servicedirectory.cnrm.cloud.google.com	Terraform	Direct+Terraform
ServiceDirectoryNamespace	servicedirectory.cnrm.cloud.google.com	Terraform	Direct+Terraform
ServiceDirectoryService	servicedirectory.cnrm.cloud.google.com	Terraform	Direct+Terraform
ServiceNetworkingConnection	servicenetworking.cnrm.cloud.google.com	Terraform	Terraform
ServiceNetworkingPeeredDNSDomain	servicenetworking.cnrm.cloud.google.com	Direct	Direct
Service	serviceusage.cnrm.cloud.google.com	Terraform	Direct+Terraform
ServiceIdentity	serviceusage.cnrm.cloud.google.com	Terraform	Direct+Terraform
ServiceUsageConsumerQuotaOverride	serviceusage.cnrm.cloud.google.com	Terraform	Terraform
SourceRepoRepository	sourcerepo.cnrm.cloud.google.com	Terraform	Terraform
SpannerBackupSchedule	spanner.cnrm.cloud.google.com	Direct	Direct
SpannerDatabase	spanner.cnrm.cloud.google.com	Terraform	Terraform
SpannerInstance	spanner.cnrm.cloud.google.com	Terraform	Direct+Terraform
SpannerInstanceConfig	spanner.cnrm.cloud.google.com	Direct	Direct
SpeechCustomClass	speech.cnrm.cloud.google.com	Direct	Direct
SpeechPhraseSet	speech.cnrm.cloud.google.com	Direct	Direct
SpeechRecognizer	speech.cnrm.cloud.google.com	Direct	Direct
SQLDatabase	sql.cnrm.cloud.google.com	Terraform	Terraform
SQLInstance	sql.cnrm.cloud.google.com	Direct	Direct
SQLSSLCert	sql.cnrm.cloud.google.com	Terraform	Terraform
SQLUser	sql.cnrm.cloud.google.com	Terraform	Terraform
StorageAnywhereCache	storage.cnrm.cloud.google.com	Direct	Direct
StorageBucket	storage.cnrm.cloud.google.com	Terraform	Terraform
StorageBucketAccessControl	storage.cnrm.cloud.google.com	Terraform	Terraform
StorageDefaultObjectAccessControl	storage.cnrm.cloud.google.com	Terraform	Terraform
StorageFolder	storage.cnrm.cloud.google.com	Direct	Direct
StorageHMACKey	storage.cnrm.cloud.google.com	Terraform	Terraform
StorageManagedFolder	storage.cnrm.cloud.google.com	Direct	Direct
StorageNotification	storage.cnrm.cloud.google.com	Terraform	Terraform
StorageInsightsDatasetConfig	storageinsights.cnrm.cloud.google.com	Direct	Direct
StorageTransferAgentPool	storagetransfer.cnrm.cloud.google.com	Terraform	Terraform
StorageTransferJob	storagetransfer.cnrm.cloud.google.com	Terraform	Terraform
TagsLocationTagBinding	tags.cnrm.cloud.google.com	Direct	Direct+Terraform
TagsTagBinding	tags.cnrm.cloud.google.com	Terraform	Direct+Terraform
TagsTagKey	tags.cnrm.cloud.google.com	Terraform	Direct+Terraform
TagsTagValue	tags.cnrm.cloud.google.com	Terraform	Direct+Terraform
TPUNode	tpu.cnrm.cloud.google.com	Terraform	Terraform
VectorSearchCollection	vectorsearch.cnrm.cloud.google.com	Direct	Direct
VertexAIDataset	vertexai.cnrm.cloud.google.com	Terraform	Terraform
VertexAIDeploymentResourcePool	vertexai.cnrm.cloud.google.com	Direct	Direct
VertexAIEndpoint	vertexai.cnrm.cloud.google.com	Terraform	Terraform
VertexAIExampleStore	vertexai.cnrm.cloud.google.com	Direct	Direct
VertexAIFeatureGroup	vertexai.cnrm.cloud.google.com	Direct	Direct
VertexAIFeaturestore	vertexai.cnrm.cloud.google.com	Direct	Direct
VertexAIFeaturestoreEntityType	vertexai.cnrm.cloud.google.com	Terraform	Terraform
VertexAIFeaturestoreEntityTypeFeature	vertexai.cnrm.cloud.google.com	Terraform	Terraform
VertexAIIndex	vertexai.cnrm.cloud.google.com	Terraform	Terraform
VertexAIIndexEndpoint	vertexai.cnrm.cloud.google.com	Terraform	Terraform
VertexAIMetadataStore	vertexai.cnrm.cloud.google.com	Direct	Direct
VertexAITensorboard	vertexai.cnrm.cloud.google.com	Direct	Direct+Terraform
VertexAITensorboardExperiment	vertexai.cnrm.cloud.google.com	Direct	Direct
VideoStitcherCDNKey	videostitcher.cnrm.cloud.google.com	Direct	Direct
VisionProduct	vision.cnrm.cloud.google.com	Direct	Direct
VMwareEngineExternalAccessRule	vmwareengine.cnrm.cloud.google.com	Direct	Direct
VMwareEngineExternalAddress	vmwareengine.cnrm.cloud.google.com	Direct	Direct
VMwareEngineNetwork	vmwareengine.cnrm.cloud.google.com	Direct	Direct
VMwareEngineNetworkPeering	vmwareengine.cnrm.cloud.google.com	Direct	Direct
VMwareEngineNetworkPolicy	vmwareengine.cnrm.cloud.google.com	Direct	Direct
VMwareEnginePrivateCloud	vmwareengine.cnrm.cloud.google.com	Direct	Direct
VMwareEnginePrivateConnection	vmwareengine.cnrm.cloud.google.com	Direct	Direct
VPCAccessConnector	vpcaccess.cnrm.cloud.google.com	Terraform	Terraform
WorkflowsExecution	workflowexecutions.cnrm.cloud.google.com	Direct	Direct
WorkflowsWorkflow	workflows.cnrm.cloud.google.com	Direct	Direct
WorkloadManagerEvaluation	workloadmanager.cnrm.cloud.google.com	Direct	Direct
Workstation	workstations.cnrm.cloud.google.com	Direct	Direct
WorkstationCluster	workstations.cnrm.cloud.google.com	Direct	Direct
WorkstationConfig	workstations.cnrm.cloud.google.com	Direct	Direct
